valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,emotion
0.347,1972,2.25e-05,['Deep Purple'],0.176,403000,0.892,0,0ziDDX4KT5fHXoudkcEeXT,0.4,2,0.418,-9.083,1,Highway Star - Live,23,01-12-1972,0.0748,187.888,Angry
0.454,1972,0.527,['Los Terricolas'],0.462,202687,0.52,0,6IZBRK2YOCJtdN96aO4xdu,0.0,5,0.0724,-4.875,0,Vamos a Platicar,31,03-12-1972,0.0354,78.328,Angry
0.445,1972,0.0197,['Elf'],0.258,229867,0.552,0,0fD5jhjdUKRGrEdSrM4L0S,2.7e-05,2,0.474,-10.666,0,Never More,34,1972,0.0306,82.042,Angry
0.39,1972,0.0382,['Jethro Tull'],0.334,358647,0.733,0,22lwtUJ3d8mPZYpsiUT7rf,0.0617,5,0.437,-9.356,1,See There a Man Is Born / Clear White Circles - Steven Wilson Stereo Remix,30,03-03-1972,0.119,166.091,Angry
0.449,1972,0.37,['Delaney & Bonnie'],0.436,193600,0.756,0,7ad6wbYbJEfYsrEKSGmOzh,0.00703,2,0.144,-10.381,1,Comin' Home,28,1972,0.0447,89.498,Angry
0.476,1972,0.184,['The Rolling Stones'],0.304,325600,0.829,0,2skiGld2KxenMUceC79a30,4.51e-05,0,0.326,-4.843,1,Loving Cup - Alternate Take,27,12-05-1972,0.0624,152.021,Angry
0.387,1972,0.154,['Captain Beefheart & His Magic Band'],0.492,263667,0.749,0,4msev8ey3uUXjFTw7lRaTk,0.0614,7,0.175,-13.328,1,Big Eyed Beans from Venus,31,11-09-1972,0.0815,102.05,Angry
0.381,1972,0.0267,"['The J. Geils Band', 'Geoffrey Haslam']",0.239,327333,0.991,0,6skpmjJGfbcFyaQ3cymYSl,0.0428,0,0.952,-4.2,1,Looking for a Love - Live,24,1972,0.171,171.709,Angry
0.406,1972,0.0229,['Santana'],0.273,455800,0.672,0,25Tmrb98XgJSIcvRbafriI,0.196,0,0.108,-12.44,1,All the Love of the Universe,30,11-10-1972,0.0615,123.268,Angry
0.37,1972,0.158,['Mia Martini'],0.434,261173,0.719,0,4g9GuG3DR3N6Z6O1eMDvU8,0.0,3,0.0685,-8.171,1,Piccolo uomo,50,18-05-1972,0.046,104.576,Angry
0.45,1972,0.608,['Aretha Franklin'],0.493,356293,0.849,0,7p5tI4AwEqB6qvNPb8Iisg,0.0128,5,0.703,-7.506,1,"What a Friend We Have in Jesus - Live at New Temple Missionary Baptist Church, Los Angeles, January 13, 1972",27,1972,0.101,116.366,Angry
0.371,1972,0.024,['Maynard Ferguson'],0.252,450960,0.907,0,1cv1iJbKWv7sifdxpbhoU8,0.87,8,0.138,-7.911,1,Hey Jude,24,09-11-1972,0.0976,143.458,Angry
0.491,1972,0.286,['Arthur Verocai'],0.535,107693,0.646,0,63wvuPWuliBn775jGiPB7m,1.86e-06,0,0.235,-11.06,0,Seriado,30,1972,0.0555,104.069,Angry
0.401,1972,0.0657,['Humble Pie'],0.412,313040,0.574,0,6E6OMbAqgqLbSU7RuoLi6p,0.00587,2,0.102,-15.221,1,C'mon Everybody,26,01-01-1972,0.0449,119.454,Angry
0.37,1973,0.778,['Larry T. Marshall'],0.546,291667,0.622,0,3cR7U1X3jcKaws71L3gZbc,0.303,3,0.123,-10.727,1,"Simon Zealotes - From ""Jesus Christ Superstar"" Soundtrack",34,01-01-1973,0.0923,117.814,Angry
0.384,1973,0.381,"[""The O'Jays""]",0.51,577067,0.747,0,5GTd3l7ShrGaziT7kvnNnj,0.00014,7,0.878,-9.985,1,Ship Ahoy,28,1973,0.149,135.706,Angry
0.0726,1973,0.063,['Brian Eno'],0.413,312147,0.649,0,1t7Z0xvfYacqhSqkEi5XHe,0.000884,8,0.125,-8.745,1,Driving Me Backwards - 2004 Digital Remaster,30,1973,0.0412,138.553,Angry
0.488,1973,0.164,['The Marshall Tucker Band'],0.5,307600,0.823,0,6EIQ1WCewMDSxF9XV2hD3z,0.161,9,0.0595,-5.887,0,Ramblin',27,1973,0.101,114.338,Angry
0.421,1973,0.675,"[""The O'Jays""]",0.443,536267,0.618,0,6KYPvWM3iS0zGiVV4S5Cx1,0.0,3,0.123,-6.698,1,Don't Call Me Brother,26,1973,0.0584,152.556,Angry
0.0354,1973,0.23,['CAN'],0.277,1192760,0.615,0,34xNUQwuKLFaJBasbuWsqK,0.882,0,0.117,-14.974,1,Bel Air,26,1973,0.0443,106.073,Angry
0.0538,1973,0.747,['André Previn'],0.339,329827,0.61,0,3FnDOCLdIhHo0LyCJ3Ct23,0.0892,0,0.127,-11.952,1,"Overture (Jesus Christ Superstar/Soundtrack) - From ""Jesus Christ Superstar"" Soundtrack",34,01-01-1973,0.0637,123.372,Angry
0.172,1973,0.728,"['Bob Bingham', 'Kurt Yaghjian']",0.524,153733,0.709,0,3KZJx5Z1QIin3WS0G0jwbR,0.00809,0,0.0674,-11.774,0,"Then We Are Decided - From ""Jesus Christ Superstar"" Soundtrack",34,01-01-1973,0.589,85.644,Angry
0.492,1973,0.733,['The Rolling Stones'],0.322,331707,0.69,0,6B8czH1kJLkcihMhFdr6Xp,0.554,5,0.61,-6.672,1,Can You Hear The Music - Remastered,32,31-08-1973,0.032,73.279,Angry
0.328,1973,0.81,['Sergio Denis'],0.209,241253,0.503,0,3o9TaOJ5iFjHalmNEgENwj,0.000202,5,0.161,-9.248,1,Nunca Supe Más de Ti,45,1973,0.0381,67.837,Angry
0.434,1973,0.192,['John Lennon'],0.478,231133,0.572,0,1iccGJjEIDE5HSJVoRAReY,0.00556,9,0.106,-9.316,1,I Know (I Know) - Remastered 2010,34,29-10-1973,0.0256,82.272,Angry
0.328,1973,0.102,['Roxy Music'],0.489,209093,0.988,0,7ukBeymdmgSQM4YyegpTao,0.26,3,0.957,-5.061,1,Street Life,36,01-11-1973,0.112,127.073,Angry
0.353,1973,0.417,['Ted Neeley'],0.329,336067,0.6,0,68MRjQHMpMzpYMoVKiBPnk,0.0178,4,0.0793,-11.273,0,"The Temple - From ""Jesus Christ Superstar"" Soundtrack",33,01-01-1973,0.0736,102.448,Angry
0.475,1973,0.271,['Marvin Gaye'],0.446,272893,0.517,0,2iC6wJiJk9HvXzCvzcObcz,1.01e-05,4,0.0728,-9.155,1,Distant Lover - Alternate Mix,27,28-08-1973,0.0271,142.613,Angry
0.468,1973,0.306,"['Lalo Schifrin', 'Doc Seigel']",0.514,142293,0.724,0,0pPK8B24PaXj5Hn7F1ZZB7,0.312,0,0.0544,-5.817,1,Theme from Enter the Dragon - Main Title,36,1973,0.0361,122.116,Angry
0.46,1973,0.069,['Lynyrd Skynyrd'],0.379,669293,0.804,0,0vGQTODTA5eq2hTKtguH2S,0.609,7,0.081,-8.351,1,Free Bird - 1973/Live Demo Version,25,1973,0.0417,148.951,Angry
0.342,1973,0.53,"['Eric Clapton', 'Jon Astley', 'Andy Macpherson']",0.533,385683,0.541,0,33KvZHwY39R9rBF7RMYBtD,2.67e-05,2,0.655,-12.208,1,Bell Bottom Blues,24,1973,0.067,111.183,Angry
0.435,1973,0.017,['Funkadelic'],0.408,220560,0.583,0,6cEpU9OEm8d3dYFwuqdA7S,1.36e-05,1,0.0814,-8.24,1,This Broken Heart,28,09-07-1973,0.0341,118.961,Angry
0.199,1973,0.176,['Yes'],0.241,1342160,0.553,0,7Exfxb6dXG1YyZAL0Pnuf5,0.000539,9,0.102,-11.118,1,The Revealing Science of God (Dance of the Dawn) - 2003 Remaster,33,14-12-1973,0.0467,156.011,Angry
0.399,1973,0.00776,['Kool & The Gang'],0.521,173827,0.779,0,5brBnkKYOwCjwEjlBp1NxP,0.201,11,0.051,-9.662,0,More Funky Stuff,32,1973-09,0.0458,102.4,Angry
0.184,1973,0.00285,['David Bowie'],0.478,253040,0.646,0,1K0QKOvwssPWYFvFvfTayI,0.0906,7,0.197,-12.919,1,See Emily Play - 2015 Remaster,33,19-10-1973,0.0405,120.459,Angry
0.305,1973,0.57,['CAN'],0.305,509066,0.551,0,1xDGuirKDAYLxPuG5RQqT2,0.898,7,0.0597,-15.575,1,Spray,24,1973,0.0514,78.942,Angry
0.196,1973,0.197,['Kiki Dee'],0.412,248920,0.612,0,4VDLTV2acdZwL0OhYykBql,0.000136,10,0.0788,-5.073,1,Amoureuse,44,01-01-1973,0.0295,131.44,Angry
0.446,1974,0.0271,['Grupo La Rebelion'],0.637,170202,0.61,0,0dk4fgYe8UxXHuSMh3YWRt,0.0,7,0.0262,-8.576,1,Vuelve A Mi,28,01-01-1974,0.068,82.975,Angry
0.175,1974,0.215,['Yes'],0.23,1311973,0.716,0,4UpLnnndbsuj0ymhQwQsts,0.293,9,0.112,-5.055,0,The Gates of Delirium,22,1974,0.0552,90.583,Angry
0.427,1974,0.119,['Queen'],0.31,168973,0.893,0,6DlY6kGbhDqMAWvBYHeCJF,0.0176,2,0.248,-6.102,1,Seven Seas Of Rhye - Remastered 2011,23,08-03-1974,0.107,126.343,Angry
0.395,1974,0.678,['Billy Joel'],0.461,217160,0.546,0,7Iqdtd93E070v4rynznCmc,0.816,2,0.0996,-10.704,1,The Mexican Connection,25,11-10-1974,0.0437,80.33,Angry
0.325,1974,0.000248,['UFO'],0.581,145840,0.664,0,0vdvqIZsNNNksgi04mhYcV,0.00154,2,0.474,-7.157,1,Oh My - 2007 Remaster,31,01-01-1974,0.0298,128.382,Angry
0.385,1974,0.603,['Billy Preston'],0.336,289027,0.539,0,3h811qZOiYrzywyFiRCIUT,0.0012,8,0.122,-7.823,1,You Are So Beautiful,30,01-01-1974,0.0352,137.323,Angry
0.427,1974,0.142,['Elton John'],0.448,288067,0.611,0,15FemTRww0eSTvhcAH2Lu3,0.0,1,0.0609,-9.482,1,I've Seen The Saucers,26,28-06-1974,0.0325,77.933,Angry
0.0846,1974,0.0104,['King Crimson'],0.229,898199,0.655,0,0Xx7b9XDjb4oCnd4qQd3PC,0.605,4,0.974,-11.139,0,Improv: A Voyage To The Centre Of The Cosmos [Bonus Track],30,01-01-1974,0.0498,104.292,Angry
0.238,1974,0.041,['Gong'],0.239,537333,0.5,0,44mzt1ihrrKCoiCagN6R0G,0.737,2,0.128,-11.718,1,A Sprinkling Of Clouds - Remastered 2018,29,01-10-1974,0.0358,131.436,Angry
0.366,1974,0.531,['The Rolling Stones'],0.43,376293,0.652,0,5rWMxk6HfjqBhE2yawpk0W,0.000358,7,0.068,-5.023,1,If You Really Want To Be My Friend - Remastered,29,18-10-1974,0.0357,148.922,Angry
0.258,1974,0.0032,['Camel'],0.15,401867,0.59,0,6piC8NdaOgfjcQ9jM1Od3S,0.589,7,0.145,-15.226,0,Earthrise,28,04-01-1974,0.0538,156.591,Angry
0.225,1974,0.534,['John Lennon'],0.372,281040,0.503,0,7wVNwIofWXgJ45kNrV9W9s,0.00204,9,0.106,-10.87,0,Scared - Remastered 2010,30,26-09-1974,0.0307,82.673,Angry
0.288,1974,0.586,['Barry Manilow'],0.273,230200,0.517,0,1aPvESfIvGHoZ3fGRbWb3i,5.55e-05,3,0.111,-10.743,1,Tryin' to Get the Feeling Again,28,1974,0.045,139.4,Angry
0.325,1974,0.0415,['New York Dolls'],0.35,145600,0.832,0,2q44qy1lGzO2IOpMd8IVfn,0.00216,9,0.138,-9.575,1,Chatterbox,27,10-05-1974,0.0777,139.078,Angry
0.403,1974,0.0162,['Big Star'],0.354,229000,0.5,0,4WPn4BBjNVOullbuHf1Ow5,7.28e-05,2,0.108,-10.549,1,Daisy Glaze,21,1974,0.0359,124.812,Angry
0.35,1974,0.0613,['Alice Cooper'],0.286,210760,0.662,0,6pPz20RDulTS3NSqim0YPl,0.138,2,0.845,-12.076,0,School's Out,26,1974,0.0459,134.854,Angry
0.451,1974,0.00221,['Mott The Hoople'],0.337,269867,0.885,0,6Zyrh0uqZohncpzrqizRCn,0.00109,0,0.674,-6.899,1,Crash Street Kids,28,1974,0.137,135.794,Angry
0.464,1974,0.0245,['Bloodstone'],0.39,292933,0.5,0,4gdct6wig5wh38jALCUNzy,8.03e-05,9,0.611,-9.846,1,Outside Woman,21,1974,0.0857,156.066,Angry
0.291,1974,0.00014,['Kraftwerk'],0.392,331147,0.524,0,1aIWNzwaINr2gyTEZ1ffSR,0.106,0,0.116,-13.697,1,Kometenmelodie 2 - 2009 Remaster,30,1974,0.0331,134.404,Angry
0.277,1974,0.0557,['UFO'],0.471,252067,0.609,0,4fc9VRdf00UnlHRGi5ifgc,0.0,4,0.278,-8.425,0,Time on My Hands - 2007 Remaster,30,01-01-1974,0.0262,90.131,Angry
0.468,1974,0.121,['Queen'],0.464,134640,0.772,0,5RalaSFQJUUcMSGcY6ABwZ,9.06e-06,7,0.111,-11.297,1,Stone Cold Crazy - 1991 Bonus Remix,21,08-11-1974,0.116,120.474,Angry
0.353,1974,0.187,['The Velvet Underground'],0.472,368760,0.661,0,6lSV4XSDYdktizPCP5CBZc,0.00698,0,0.101,-10.342,1,Rock And Roll,26,1974-09,0.0301,140.581,Angry
0.399,1974,0.0359,"['Return To Forever', 'Chick Corea']",0.34,472280,0.903,0,73J7OKw178I0K5JCHnBp4s,0.735,2,0.14,-9.669,1,Vulcan Worlds,26,01-09-1974,0.057,138.897,Angry
0.484,1974,0.119,['Sweet'],0.426,239027,0.903,0,7iWYgEFFarAhSroaWK6oKA,0.175,4,0.095,-10.236,1,Set Me Free,22,1974-11,0.0969,126.561,Angry
0.44,1974,0.289,['Sweet'],0.351,375600,0.795,0,4jCIvvRyUUTcLejqlhrcEB,0.0499,11,0.0595,-10.468,0,Sweet F.A.,22,1974-11,0.0634,138.474,Angry
0.34,1975,0.0129,['Queen'],0.299,184893,0.818,0,4WX7njDAz4cDSDPr8Vcj6j,8.74e-06,4,0.202,-8.542,0,I'm In Love With My Car - Remastered 2011,25,21-11-1975,0.0683,143.583,Angry
0.31,1975,0.000802,['Grand Funk Railroad'],0.277,428533,0.903,0,5zciNYTFERWXFgTmzv2pAt,0.0224,7,0.218,-4.57,1,I'm Your Captain/Closer To Home,28,1975,0.0536,98.611,Angry
0.259,1975,0.164,"['Ambrosia', 'Alan Parsons']",0.36,301733,0.71,0,2b0dKwpLJlM5wjNgS03lLx,6.21e-06,7,0.161,-6.118,1,Time Waits for No One,27,1975,0.0827,159.335,Angry
0.343,1975,0.12,['KISS'],0.249,416000,0.954,0,2jn7kMXAkpCO0gxxUmRBkh,0.597,1,0.97,-6.937,1,She - Live/1975,29,10-09-1975,0.0916,78.868,Angry
0.417,1975,0.00125,['Nazareth'],0.409,164507,0.659,0,2pnojSERcNB2wr97vxZrAD,0.772,7,0.0782,-12.883,1,Rose In The Heather,24,01-01-1975,0.0494,137.365,Angry
0.363,1975,0.0293,['Rainbow'],0.345,270427,0.94,0,6ikWxnBJsH3TOXbOeQGEHB,0.485,9,0.578,-7.749,1,Snake Charmer,35,01-01-1975,0.117,127.44,Angry
0.273,1975,0.71,['KISS'],0.382,217333,0.927,0,5atzraDZf6C8dEIFBHw3E2,0.0551,6,0.496,-6.158,1,Rock Bottom - Live/1975,29,10-09-1975,0.165,132.996,Angry
0.268,1975,0.86,['Richard Pryor'],0.463,130000,0.847,1,7Ad1eHzGIMY9nz9xRkXrpz,3.18e-05,2,0.936,-12.477,1,Wino Dealing with Dracula - Remastered Version,25,1975,0.936,110.84,Angry
0.408,1975,0.0753,['Dan Fogelberg'],0.24,457973,0.589,0,6Rqe4HwJ7xwpQKfp3xFz1Y,0.00568,2,0.354,-13.529,0,Aspen/These Days,25,01-09-1975,0.0304,170.843,Angry
0.442,1975,0.616,['Tom Waits'],0.714,226307,0.508,0,3ZBBllVDzTyo2GnemPRTmT,0.000574,8,0.691,-10.795,1,Emotional Weather Report,29,21-10-1975,0.263,111.15,Angry
0.126,1975,0.00212,['KISS'],0.276,720200,0.99,0,4wIOytFQ3b73mzwcgkN9B7,0.48,5,0.752,-7.465,0,"100,000 Years - Live/1975",29,10-09-1975,0.159,165.351,Angry
0.464,1975,0.157,['KISS'],0.451,218093,0.954,0,1OjQXFTdWCnMD7BCs7pYp9,0.000187,8,0.981,-5.925,1,Nothin' To Lose - Live/1975,29,10-09-1975,0.178,137.059,Angry
0.363,1975,0.000299,['Peter Hammill'],0.418,213610,0.789,0,4tu0NNBNeVMIjMznKBHjtn,0.3,2,0.119,-9.588,1,Nadir's Big Chance - 2006 Digital Remaster,33,1975,0.0744,131.165,Angry
0.17,1975,0.0487,['ZZ Top'],0.333,591440,0.874,0,1fzYBywYk73PKafmLQk8tr,0.00824,4,0.949,-11.018,0,Backdoor Medley: Backdoor Love Affair / Mellow Down Easy / Backdoor Love Affair No. 2 / Long Distance Boogie - 2005 Remaster,28,18-04-1975,0.0507,98.776,Angry
0.4,1975,0.619,['Bob Dylan'],0.231,232573,0.525,0,40L7ioTIvnDH42ugHaip7L,0.0,9,0.109,-6.938,0,This Wheel's On Fire,30,26-06-1975,0.0352,88.627,Angry
0.403,1975,0.000167,['Fleetwood Mac'],0.463,270147,0.617,0,6HkxYmbHU0uzMHD98cQ1ZP,0.741,0,0.084,-9.372,1,I'm so Afraid - 2017 Remaster,27,11-07-1975,0.0348,125.532,Angry
0.293,1975,0.000401,['Queen'],0.283,207933,0.84,0,3xjmWASYMpi4SilIpfyteg,0.00159,7,0.205,-9.625,1,I'm In Love With My Car - 1991 Bonus Remix,24,21-11-1975,0.0824,145.275,Angry
0.458,1975,0.75,['Plus Crier'],0.688,185313,0.591,0,5aAOsUGjAmksUzpssIES9B,0.856,8,0.263,-6.162,1,1975,26,21-04-1975,0.0386,125.388,Angry
0.247,1975,0.082,['Hawkwind'],0.248,608560,0.864,0,72O7henR5rQfJWrbXafpYn,1.3e-05,1,0.0894,-7.869,1,Assault and Battery / The Golden Void,35,1975,0.0895,133.437,Angry
0.33,1975,0.307,['KISS'],0.262,345733,0.956,0,3Tv0OW9bcDkMUDAp2FZIaS,0.308,1,0.989,-5.767,1,"Let Me Go, Rock 'N Roll - Live At Cobo Hall, Detroit, Michigan / 1975",27,10-09-1975,0.0919,146.814,Angry
0.379,1975,0.292,['Kansas'],0.295,430067,0.583,0,42qCWNVGjcCYNVPBInBLMe,4.61e-06,4,0.0915,-8.513,1,All the World,26,1975,0.0415,150.593,Angry
0.344,1976,0.271,['Ted Nugent'],0.308,431133,0.943,0,0oY0QV3aHeG41afeOHLT96,0.246,2,0.0606,-5.01,1,Writing on the Wall,27,1976,0.095,141.9,Angry
0.452,1976,0.188,['Styx'],0.243,295973,0.688,0,32Qoupq8bDJsHjGduh1Gy2,0.226,4,0.269,-12.754,1,Put Me On,27,01-01-1976,0.054,167.444,Angry
0.122,1976,0.0159,['KISS'],0.426,315693,0.957,0,5SafRd0rQPUTFQyotdkWWa,0.0157,0,0.836,-8.028,0,Detroit Rock City - 2012 Remix,34,15-03-1976,0.192,91.08,Angry
0.295,1976,0.0169,['Chick Corea'],0.319,205893,0.662,0,5qvMk0ZndEaclCG2HNRyqK,0.919,9,0.11,-15.468,0,Lenore,33,01-01-1976,0.0459,95.283,Angry
0.467,1976,0.363,['Blue Öyster Cult'],0.485,253027,0.657,0,2o2jnahWDsvyo8v0vV3dif,0.00249,7,0.117,-7.034,1,Debbie Denise,30,1976,0.0303,117.727,Angry
0.115,1976,0.00385,['Genesis'],0.175,346320,0.514,0,6t1qG0YWhTx2LySGioK2od,0.729,2,0.192,-15.097,1,Los Endos,26,02-02-1976,0.0383,85.18,Angry
0.441,1976,0.265,['José Luis Perales'],0.55,277307,0.674,0,39iIK9J8XCY80EMmY8eX6Z,0.0,0,0.334,-7.513,1,Quisiera decir tu nombre,40,1976,0.0284,106.446,Angry
0.16,1976,0.383,['Wings'],0.328,200733,0.663,0,2gi8094djYogd1ctZvinfX,0.0351,7,0.748,-9.429,1,Live And Let Die - Live / Remastered,31,10-12-1976,0.0935,154.506,Angry
0.353,1976,0.18,['Thin Lizzy'],0.393,248320,0.78,0,2vMBRpkDd8TbxY01tO9v2c,0.186,3,0.0849,-9.424,0,Warriors,31,1976,0.072,133.933,Angry
0.448,1976,0.231,['Black Sabbath'],0.465,473787,0.628,0,563EK4aQCOr8j2QQRIQrqC,0.0012,9,0.188,-12.348,1,War Pigs / Luke's Wall - 2012 - Remaster,25,03-02-1976,0.0583,91.127,Angry
0.416,1976,0.528,"['Peter Frampton', 'Chris Kimsey']",0.527,277493,0.58,0,6dhahz0MBnj2Ypf0qYYY9j,4.34e-05,7,0.754,-9.329,1,"Baby, I Love Your Way",25,1976,0.034,72.377,Angry
0.279,1976,0.0189,['Lynyrd Skynyrd'],0.2,865867,0.826,0,7BNnwuJj2w023oJKjM82P9,0.822,5,0.985,-8.75,1,Free Bird - Live - Undubbed (Fox Theater 2001 Deluxe Edition),27,1976,0.0641,156.345,Angry
0.44,1976,0.398,['10cc'],0.426,323533,0.546,0,4mmWv18Tz155oy6x7PEe3q,0.00087,7,0.0966,-10.036,1,I'm Mandy Fly Me,41,1976,0.0425,107.885,Angry
0.284,1976,0.204,['Queen'],0.29,475373,0.885,0,4GlRSC6BlKzoLQkcMOkcgk,1.64e-05,8,0.983,-6.764,1,Somebody To Love - Live At Milton Keynes Bowl / June 1982,24,10-12-1976,0.122,119.889,Angry
0.378,1976,0.0617,['Lijadu Sisters'],0.645,245200,0.571,0,692TUPTer8td5h1Mddq9P2,0.0115,9,0.115,-7.648,0,Amebo,24,01-01-1976,0.0272,101.115,Angry
0.331,1976,0.288,['ABBA'],0.525,265760,0.783,0,1S2B1KJWZyPVu0dKWcG94f,0.000422,0,0.375,-7.325,1,Happy Hawaii,39,1976,0.041,118.274,Angry
0.16,1976,0.094,['Queen'],0.327,286693,0.886,0,4GetBW8bJ8lB2Y9ugFb30p,0.000195,2,0.35,-5.6,1,Tie Your Mother Down - Remastered 2011,25,10-12-1976,0.0722,134.991,Angry
0.36,1976,0.103,['Lynyrd Skynyrd'],0.535,339627,0.793,0,30tL8UFxndNcnlNi67Ctqe,5.67e-05,4,0.956,-7.841,1,Saturday Night Special - Live At The Fox Theater/1976,26,1976,0.0564,118.862,Angry
0.292,1976,0.311,['Invisible'],0.487,306627,0.511,0,23jMDvKil4frbTA35BVzBY,0.0,9,0.198,-8.549,1,El Anillo del Capitán Beto,49,27-05-1976,0.0403,105.716,Angry
0.47,1976,0.155,['Lynyrd Skynyrd'],0.497,449074,0.856,0,76tO9mearC41xICtV4M9Iv,0.00548,7,0.951,-7.887,1,Sweet Home Alabama - Live / Fox Theater 2001,26,1976,0.0468,99.945,Angry
0.44,1976,0.0173,['Blondie'],0.396,219707,0.731,0,0LHr9j0tIbobQVLgsorY4a,0.00234,5,0.12,-7.49,0,A Shark In Jets Clothing - 2001 Digital Remaster,32,01-12-1976,0.0334,136.227,Angry
0.423,1976,0.0167,['Eagles'],0.396,243707,0.936,0,0cg0GoZEPhLQe9WBuaRDBE,0.622,9,0.967,-8.661,1,"Funk #49 - Live at The Forum, Los Angeles, CA, 10/20-22/1976",28,08-12-1976,0.16,162.894,Angry
0.0525,1976,0.065,['Jean-Michel Jarre'],0.195,196733,0.524,0,2A1Xj74FRxsLuD2cloaCKO,0.962,7,0.219,-12.275,0,"Oxygene, Pt. 3",41,02-12-1976,0.0388,76.383,Angry
0.217,1976,0.281,['Invisible'],0.452,275093,0.678,0,0fv2rvTI7yZWSb99u0i0EB,0.00467,9,0.153,-7.32,1,Ruido de Magia,35,27-05-1976,0.0305,79.28,Angry
0.323,1976,0.427,['Elton John'],0.468,303707,0.574,0,6qWqpBUYTvJi57nW7iibfW,0.0,10,0.936,-11.356,1,"Rocket Man (I Think It's Going To Be A Long, Long Time) - Live From Madison Square Garden, USA/1974",29,30-04-1976,0.0368,130.912,Angry
0.357,1976,0.296,['Ted Nugent'],0.439,354493,0.748,0,7B6ybtuuhxV9IKvWSVhzwP,0.0812,9,0.65,-5.483,0,Together,26,1976,0.0392,135.096,Angry
0.48,1976,0.45,['Wings'],0.338,330413,0.73,0,4UxsiDIYUl2Tyw4VQyAng3,0.0234,7,0.99,-9.482,1,Band On The Run - Live / Remastered,30,10-12-1976,0.0714,130.799,Angry
0.264,1976,0.0832,['Queen'],0.31,298133,0.681,0,6A7eSUTtKFW7v3BzCDVakR,0.0,2,0.258,-7.809,0,White Man - Remastered 2011,24,10-12-1976,0.0682,143.273,Angry
0.409,1976,4.14e-05,['Black Sabbath'],0.415,166693,0.647,0,0xOVhZlNcmqdd80OWDNwmH,0.000847,4,0.208,-12.021,0,Paranoid - 2012 - Remaster,23,03-02-1976,0.0696,163.047,Angry
0.29,1976,0.0823,['Thin Lizzy'],0.213,244333,0.751,0,2hnaHVvIBYqgfsoW4bZm8u,0.011,1,0.0624,-10.623,1,Emerald,23,1976,0.0614,179.687,Angry
0.426,1976,0.13,['Kool & The Gang'],0.678,226547,0.85,0,2wsVvmGSp46TlbTeGt7EGo,0.0131,11,0.0738,-7.849,0,Open Sesame - Pt. 1,32,01-01-1976,0.0855,119.835,Angry
0.459,1976,0.306,['Jeff Beck'],0.308,390493,0.854,0,7bntOgpWaCZn0vvNeV6ZyV,0.0624,0,0.11,-9.841,1,Sophie,29,1976-05,0.0771,140.51,Angry
0.407,1976,0.519,['Waylon Jennings'],0.67,209323,0.542,0,16ruffHZnJaYcv0q9J7tau,0.0011,2,0.12,-12.625,1,Honky Tonk Heroes (Like Me),24,12-01-1976,0.0909,102.682,Angry
0.223,1976,0.017,['Al Stewart'],0.471,301827,0.523,0,6fAxZ6CaIFqcOwJ2iBg1VH,0.0,9,0.117,-9.947,1,Lord Grenville,25,1976,0.0298,135.748,Angry
0.0416,1977,0.0112,['Suicide'],0.307,626307,0.829,0,2vQRkj2kMwoHKLzxXNsj2h,0.772,1,0.116,-14.344,1,Frankie Teardrop - 2019 - Remaster,31,28-12-1977,0.1,168.764,Angry
0.444,1977,0.693,['Los Terricolas'],0.335,222029,0.574,0,1tdjbsoFlsAwPbBZ8tY9mf,0.0,5,0.124,-5.953,1,Dónde Vamos,33,05-12-1977,0.0419,160.4,Angry
0.333,1977,0.0871,['KISS'],0.271,220840,0.937,0,4dN1BrUYkwoSgPLjw54rGj,0.766,3,0.969,-6.286,0,"Love Gun - Live At The Forum, Los Angeles/1977",31,14-10-1977,0.0649,151.395,Angry
0.425,1977,0.0476,['Yes'],0.419,332453,0.91,0,0iKQH7ZPkxWGBNL0XFvBAb,9.93e-05,5,0.353,-6.276,1,Going for the One - 2008 Remaster,24,22-07-1977,0.0372,88.269,Angry
0.234,1977,0.23,['Jethro Tull'],0.239,513467,0.508,0,1yAQkkJilBajMt4wOgzzbx,0.000336,4,0.366,-9.835,0,Pibroch (Cap in Hand) - 2003 Remaster,32,04-02-1977,0.0461,88.052,Angry
0.234,1977,0.0924,['KISS'],0.386,215933,0.986,0,598aI3eOe8EU0Pe5rf6iBc,0.274,8,0.976,-5.724,1,"Calling Dr. Love - Live At The Forum, Los Angeles/1977",29,14-10-1977,0.23,135.185,Angry
0.179,1977,0.508,['Marlena Shaw'],0.351,410333,0.514,0,7fBeuEb33oFgM4tM7XGs6g,0.0,0,0.274,-9.079,1,Yu-Ma / Go Away Little Boy,31,01-02-1977,0.0596,72.681,Angry
0.473,1977,0.0213,['Thin Lizzy'],0.356,316640,0.55,0,2Q8D1XsrnbW6ghojbgAEOw,0.00531,7,0.128,-13.134,1,Soldier Of Fortune,28,1977,0.0474,130.627,Angry
0.27,1977,0.173,['KISS'],0.348,351400,0.956,0,0QnSCYM1IVhEEnKBJG3HWk,0.179,1,0.968,-7.011,1,"Shock Me - Live At The Forum, Los Angeles/1977",29,14-10-1977,0.141,128.978,Angry
